ItemName,RateN,Date,Month,Day,Year,AQty,Area,VoucherType,Total
Coconut Oil 1 Ltr,704.7,12/27/2022,12,27,2022,121,Greater Colombo,Credit Sales-Con,85268.7
Coconut Oil 1 Ltr,706.2,12/28/2022,12,28,2022,155,Greater Colombo,Credit Sales-Con,109461
Coconut Oil 1 Ltr,707.7,12/29/2022,12,29,2022,151,Greater Colombo,Credit Sales-Con,106862.7
Coconut Oil 1 Ltr,709.2,12/30/2022,12,30,2022,181,Greater Colombo,Credit Sales-Con,128365.2
Coconut Oil 1 Ltr,710.7,12/31/2022,12,31,2022,115,Greater Colombo,Credit Sales-Con,81730.5
Coconut Oil 1 Ltr,712.2,1/1/2023,1,1,2023,100,Greater Colombo,Credit Sales-Con,71220
Coconut Oil 1 Ltr,713.7,1/2/2023,1,2,2023,125,Greater Colombo,Credit Sales-Con,89212.5
Coconut Oil 1 Ltr,715.2,1/3/2023,1,3,2023,70,Greater Colombo,Credit Sales-Con,50064
Coconut Oil 1 Ltr,716.7,1/4/2023,1,4,2023,95,Greater Colombo,Credit Sales-Con,68086.5
Coconut Oil 1 Ltr,718.2,1/5/2023,1,5,2023,82,Greater Colombo,Credit Sales-Con,58892.4
Coconut Oil 1 Ltr,719.7,1/6/2023,1,6,2023,99,Greater Colombo,Credit Sales-Con,71250.3
Coconut Oil 1 Ltr,721.2,1/7/2023,1,7,2023,92,Greater Colombo,Credit Sales-Con,66350.4
Coconut Oil 1 Ltr,722.7,1/8/2023,1,8,2023,82,Greater Colombo,Credit Sales-Con,59261.4
Coconut Oil 1 Ltr,724.2,1/9/2023,1,9,2023,100,Greater Colombo,Credit Sales-Con,72420
Coconut Oil 1 Ltr,725.7,1/10/2023,1,10,2023,121,Greater Colombo,Credit Sales-Con,87809.7
Coconut Oil 1 Ltr,727.2,1/11/2023,1,11,2023,89,Greater Colombo,Credit Sales-Con,64720.8
Coconut Oil 1 Ltr,728.7,1/12/2023,1,12,2023,104,Greater Colombo,Credit Sales-Con,75784.8
Coconut Oil 1 Ltr,730.2,1/13/2023,1,13,2023,71,Greater Colombo,Credit Sales-Con,51844.2
Coconut Oil 1 Ltr,731.7,1/14/2023,1,14,2023,77,Greater Colombo,Credit Sales-Con,56340.9
Coconut Oil 1 Ltr,733.2,1/15/2023,1,15,2023,100,Greater Colombo,Credit Sales-Con,73320
Coconut Oil 1 Ltr,734.7,1/16/2023,1,16,2023,116,Greater Colombo,Credit Sales-Con,85225.2
Coconut Oil 1 Ltr,736.2,1/17/2023,1,17,2023,98,Greater Colombo,Credit Sales-Con,72147.6
Coconut Oil 1 Ltr,737.7,1/18/2023,1,18,2023,87,Greater Colombo,Credit Sales-Con,64179.9
Coconut Oil 1 Ltr,739.2,1/19/2023,1,19,2023,92,Greater Colombo,Credit Sales-Con,68006.4
Coconut Oil 1 Ltr,740.7,1/20/2023,1,20,2023,72,Greater Colombo,Credit Sales-Con,53330.4
Coconut Oil 1 Ltr,742.2,1/21/2023,1,21,2023,102,Greater Colombo,Credit Sales-Con,75704.4
Coconut Oil 1 Ltr,743.7,1/22/2023,1,22,2023,106,Greater Colombo,Credit Sales-Con,78832.2
Coconut Oil 1 Ltr,745.2,1/23/2023,1,23,2023,85,Greater Colombo,Credit Sales-Con,63342
Coconut Oil 1 Ltr,746.7,1/24/2023,1,24,2023,85,Greater Colombo,Credit Sales-Con,63469.5
Coconut Oil 1 Ltr,748.2,1/25/2023,1,25,2023,96,Greater Colombo,Credit Sales-Con,71827.2
Coconut Oil 1 Ltr,749.7,1/26/2023,1,26,2023,85,Greater Colombo,Credit Sales-Con,63724.5
Coconut Oil 1 Ltr,751.2,1/27/2023,1,27,2023,91,Greater Colombo,Credit Sales-Con,68359.2
Coconut Oil 1 Ltr,752.7,1/28/2023,1,28,2023,126,Greater Colombo,Credit Sales-Con,94840.2
Coconut Oil 1 Ltr,754.2,1/29/2023,1,29,2023,88,Greater Colombo,Credit Sales-Con,66369.6
Coconut Oil 1 Ltr,755.7,1/30/2023,1,30,2023,86,Greater Colombo,Credit Sales-Con,64990.2
Coconut Oil 1 Ltr,757.2,1/31/2023,1,31,2023,82,Greater Colombo,Credit Sales-Con,62090.4
Coconut Oil 1 Ltr,758.7,2/1/2023,2,1,2023,150,Greater Colombo,Credit Sales-Con,113805
Coconut Oil 1 Ltr,760.2,2/2/2023,2,2,2023,131,Greater Colombo,Credit Sales-Con,99586.2
Coconut Oil 1 Ltr,761.7,2/3/2023,2,3,2023,122,Greater Colombo,Credit Sales-Con,92927.4
Coconut Oil 1 Ltr,763.2,2/4/2023,2,4,2023,161,Greater Colombo,Credit Sales-Con,122875.2
Coconut Oil 1 Ltr,764.7,2/5/2023,2,5,2023,163,Greater Colombo,Credit Sales-Con,124646.1
Coconut Oil 1 Ltr,766.2,2/6/2023,2,6,2023,123,Greater Colombo,Credit Sales-Con,94242.6
Coconut Oil 1 Ltr,767.7,2/7/2023,2,7,2023,97,Greater Colombo,Credit Sales-Con,74466.9
Coconut Oil 1 Ltr,769.2,2/8/2023,2,8,2023,155,Greater Colombo,Credit Sales-Con,119226
Coconut Oil 1 Ltr,770.7,2/9/2023,2,9,2023,121,Greater Colombo,Credit Sales-Con,93254.7
Coconut Oil 1 Ltr,772.2,2/10/2023,2,10,2023,151,Greater Colombo,Credit Sales-Con,116602.2
Coconut Oil 1 Ltr,773.7,2/11/2023,2,11,2023,95,Greater Colombo,Credit Sales-Con,73501.5
Coconut Oil 1 Ltr,775.2,2/12/2023,2,12,2023,153,Greater Colombo,Credit Sales-Con,118605.6
Coconut Oil 1 Ltr,776.7,2/13/2023,2,13,2023,111,Greater Colombo,Credit Sales-Con,86213.7
Coconut Oil 1 Ltr,778.2,2/14/2023,2,14,2023,149,Greater Colombo,Credit Sales-Con,115951.8
Coconut Oil 1 Ltr,779.7,2/15/2023,2,15,2023,135,Greater Colombo,Credit Sales-Con,105259.5
Coconut Oil 1 Ltr,781.2,2/16/2023,2,16,2023,116,Greater Colombo,Credit Sales-Con,90619.2
Coconut Oil 1 Ltr,782.7,2/17/2023,2,17,2023,127,Greater Colombo,Credit Sales-Con,99402.9
Coconut Oil 1 Ltr,784.2,2/18/2023,2,18,2023,148,Greater Colombo,Credit Sales-Con,116061.6
Coconut Oil 1 Ltr,785.7,2/19/2023,2,19,2023,137,Greater Colombo,Credit Sales-Con,107640.9
Coconut Oil 1 Ltr,787.2,2/20/2023,2,20,2023,146,Greater Colombo,Credit Sales-Con,114931.2
Coconut Oil 1 Ltr,788.7,2/21/2023,2,21,2023,174,Greater Colombo,Credit Sales-Con,137233.8
Coconut Oil 1 Ltr,790.2,2/22/2023,2,22,2023,103,Greater Colombo,Credit Sales-Con,81390.6
Coconut Oil 1 Ltr,791.7,2/23/2023,2,23,2023,167,Greater Colombo,Credit Sales-Con,132213.9
Coconut Oil 1 Ltr,793.2,2/24/2023,2,24,2023,137,Greater Colombo,Credit Sales-Con,108668.4
Coconut Oil 1 Ltr,794.7,2/25/2023,2,25,2023,117,Greater Colombo,Credit Sales-Con,92979.9
Coconut Oil 1 Ltr,796.2,2/26/2023,2,26,2023,108,Greater Colombo,Credit Sales-Con,85989.6
Coconut Oil 1 Ltr,797.7,2/27/2023,2,27,2023,131,Greater Colombo,Credit Sales-Con,104498.7
Coconut Oil 1 Ltr,799.2,2/28/2023,2,28,2023,153,Greater Colombo,Credit Sales-Con,122277.6
Coconut Oil 1 Ltr,800.7,3/1/2023,3,1,2023,132,Greater Colombo,Credit Sales-Con,105692.4
Coconut Oil 1 Ltr,802.2,3/2/2023,3,2,2023,165,Greater Colombo,Credit Sales-Con,132363
Coconut Oil 1 Ltr,803.7,3/3/2023,3,3,2023,106,Greater Colombo,Credit Sales-Con,85192.2
Coconut Oil 1 Ltr,805.2,3/4/2023,3,4,2023,135,Greater Colombo,Credit Sales-Con,108702
Coconut Oil 1 Ltr,806.7,3/5/2023,3,5,2023,110,Greater Colombo,Credit Sales-Con,88737
Coconut Oil 1 Ltr,808.2,3/6/2023,3,6,2023,142,Greater Colombo,Credit Sales-Con,114764.4
Coconut Oil 1 Ltr,809.7,3/7/2023,3,7,2023,153,Greater Colombo,Credit Sales-Con,123884.1
Coconut Oil 1 Ltr,811.2,3/8/2023,3,8,2023,127,Greater Colombo,Credit Sales-Con,103022.4
Coconut Oil 1 Ltr,812.7,3/9/2023,3,9,2023,83,Greater Colombo,Credit Sales-Con,67454.1
Coconut Oil 1 Ltr,814.2,3/10/2023,3,10,2023,139,Greater Colombo,Credit Sales-Con,113173.8
Coconut Oil 1 Ltr,815.7,3/11/2023,3,11,2023,144,Greater Colombo,Credit Sales-Con,117460.8
Coconut Oil 1 Ltr,817.2,3/12/2023,3,12,2023,143,Greater Colombo,Credit Sales-Con,116859.6
Coconut Oil 1 Ltr,818.7,3/13/2023,3,13,2023,160,Greater Colombo,Credit Sales-Con,130992
Coconut Oil 1 Ltr,820.2,3/14/2023,3,14,2023,114,Greater Colombo,Credit Sales-Con,93502.8
Coconut Oil 1 Ltr,821.7,3/15/2023,3,15,2023,149,Greater Colombo,Credit Sales-Con,122433.3
Coconut Oil 1 Ltr,823.2,3/16/2023,3,16,2023,159,Greater Colombo,Credit Sales-Con,130888.8
Coconut Oil 1 Ltr,824.7,3/17/2023,3,17,2023,99,Greater Colombo,Credit Sales-Con,81645.3
Coconut Oil 1 Ltr,826.2,3/18/2023,3,18,2023,141,Greater Colombo,Credit Sales-Con,116494.2
Coconut Oil 1 Ltr,827.7,3/19/2023,3,19,2023,125,Greater Colombo,Credit Sales-Con,103462.5
Coconut Oil 1 Ltr,829.2,3/20/2023,3,20,2023,133,Greater Colombo,Credit Sales-Con,110283.6
Coconut Oil 1 Ltr,830.7,3/21/2023,3,21,2023,142,Greater Colombo,Credit Sales-Con,117959.4
Coconut Oil 1 Ltr,832.2,3/22/2023,3,22,2023,125,Greater Colombo,Credit Sales-Con,104025
Coconut Oil 1 Ltr,833.7,3/23/2023,3,23,2023,122,Greater Colombo,Credit Sales-Con,101711.4
Coconut Oil 1 Ltr,835.2,3/24/2023,3,24,2023,136,Greater Colombo,Credit Sales-Con,113587.2
Coconut Oil 1 Ltr,836.7,3/25/2023,3,25,2023,113,Greater Colombo,Credit Sales-Con,94547.1
Coconut Oil 1 Ltr,838.2,3/26/2023,3,26,2023,113,Greater Colombo,Credit Sales-Con,94716.6
Coconut Oil 1 Ltr,839.7,3/27/2023,3,27,2023,149,Greater Colombo,Credit Sales-Con,125115.3
Coconut Oil 1 Ltr,841.2,3/28/2023,3,28,2023,112,Greater Colombo,Credit Sales-Con,94214.4
Coconut Oil 1 Ltr,842.7,3/29/2023,3,29,2023,148,Greater Colombo,Credit Sales-Con,124719.6
Coconut Oil 1 Ltr,844.2,3/30/2023,3,30,2023,144,Greater Colombo,Credit Sales-Con,121564.8
Coconut Oil 1 Ltr,845.7,3/31/2023,3,31,2023,101,Greater Colombo,Credit Sales-Con,85415.7
Coconut Oil 1 Ltr,847.2,4/1/2023,4,1,2023,181,Greater Colombo,Credit Sales-Con,153343.2
Coconut Oil 1 Ltr,848.7,4/2/2023,4,2,2023,200,Greater Colombo,Credit Sales-Con,169740
Coconut Oil 1 Ltr,850.2,4/3/2023,4,3,2023,172,Greater Colombo,Credit Sales-Con,146234.4
Coconut Oil 1 Ltr,851.7,4/4/2023,4,4,2023,187,Greater Colombo,Credit Sales-Con,159267.9
Coconut Oil 1 Ltr,853.2,4/5/2023,4,5,2023,200,Greater Colombo,Credit Sales-Con,170640
Coconut Oil 1 Ltr,854.7,4/6/2023,4,6,2023,200,Greater Colombo,Credit Sales-Con,170940
Coconut Oil 1 Ltr,856.2,4/7/2023,4,7,2023,194,Greater Colombo,Credit Sales-Con,166102.8
Coconut Oil 1 Ltr,857.7,4/8/2023,4,8,2023,183,Greater Colombo,Credit Sales-Con,156959.1
Coconut Oil 1 Ltr,859.2,4/9/2023,4,9,2023,200,Greater Colombo,Credit Sales-Con,171840
Coconut Oil 1 Ltr,860.7,4/10/2023,4,10,2023,200,Greater Colombo,Credit Sales-Con,172140
Coconut Oil 1 Ltr,862.2,4/11/2023,4,11,2023,200,Greater Colombo,Credit Sales-Con,172440
Coconut Oil 1 Ltr,863.7,4/12/2023,4,12,2023,200,Greater Colombo,Credit Sales-Con,172740
Coconut Oil 1 Ltr,865.2,4/13/2023,4,13,2023,177,Greater Colombo,Credit Sales-Con,153140.4
Coconut Oil 1 Ltr,866.7,4/14/2023,4,14,2023,176,Greater Colombo,Credit Sales-Con,152539.2
Coconut Oil 1 Ltr,868.2,4/15/2023,4,15,2023,200,Greater Colombo,Credit Sales-Con,173640
Coconut Oil 1 Ltr,869.7,4/16/2023,4,16,2023,200,Greater Colombo,Credit Sales-Con,173940
Coconut Oil 1 Ltr,871.2,4/17/2023,4,17,2023,200,Greater Colombo,Credit Sales-Con,174240
Coconut Oil 1 Ltr,872.7,4/18/2023,4,18,2023,200,Greater Colombo,Credit Sales-Con,174540
Coconut Oil 1 Ltr,874.2,4/19/2023,4,19,2023,156,Greater Colombo,Credit Sales-Con,136375.2
Coconut Oil 1 Ltr,875.7,4/20/2023,4,20,2023,200,Greater Colombo,Credit Sales-Con,175140
Coconut Oil 1 Ltr,877.2,4/21/2023,4,21,2023,171,Greater Colombo,Credit Sales-Con,150001.2
Coconut Oil 1 Ltr,878.7,4/22/2023,4,22,2023,190,Greater Colombo,Credit Sales-Con,166953
Coconut Oil 1 Ltr,880.2,4/23/2023,4,23,2023,200,Greater Colombo,Credit Sales-Con,176040
Coconut Oil 1 Ltr,881.7,4/24/2023,4,24,2023,200,Greater Colombo,Credit Sales-Con,176340
Coconut Oil 1 Ltr,883.2,4/25/2023,4,25,2023,200,Greater Colombo,Credit Sales-Con,176640
Coconut Oil 1 Ltr,884.7,4/26/2023,4,26,2023,200,Greater Colombo,Credit Sales-Con,176940
Coconut Oil 1 Ltr,886.2,4/27/2023,4,27,2023,196,Greater Colombo,Credit Sales-Con,173695.2
Coconut Oil 1 Ltr,887.7,4/28/2023,4,28,2023,200,Greater Colombo,Credit Sales-Con,177540
Coconut Oil 1 Ltr,889.2,4/29/2023,4,29,2023,200,Greater Colombo,Credit Sales-Con,177840
Coconut Oil 1 Ltr,890.7,4/30/2023,4,30,2023,192,Greater Colombo,Credit Sales-Con,171014.4
Coconut Oil 1 Ltr,892.2,5/1/2023,5,1,2023,162,Greater Colombo,Credit Sales-Con,144536.4
Coconut Oil 1 Ltr,893.7,5/2/2023,5,2,2023,130,Greater Colombo,Credit Sales-Con,116181
Coconut Oil 1 Ltr,895.2,5/3/2023,5,3,2023,136,Greater Colombo,Credit Sales-Con,121747.2
Coconut Oil 1 Ltr,896.7,5/4/2023,5,4,2023,139,Greater Colombo,Credit Sales-Con,124641.3
Coconut Oil 1 Ltr,898.2,5/5/2023,5,5,2023,134,Greater Colombo,Credit Sales-Con,120358.8
Coconut Oil 1 Ltr,899.7,5/6/2023,5,6,2023,143,Greater Colombo,Credit Sales-Con,128657.1
Coconut Oil 1 Ltr,901.2,5/7/2023,5,7,2023,114,Greater Colombo,Credit Sales-Con,102736.8
Coconut Oil 1 Ltr,902.7,5/8/2023,5,8,2023,115,Greater Colombo,Credit Sales-Con,103810.5
Coconut Oil 1 Ltr,904.2,5/9/2023,5,9,2023,104,Greater Colombo,Credit Sales-Con,94036.8
Coconut Oil 1 Ltr,905.7,5/10/2023,5,10,2023,135,Greater Colombo,Credit Sales-Con,122269.5
Coconut Oil 1 Ltr,907.2,5/11/2023,5,11,2023,141,Greater Colombo,Credit Sales-Con,127915.2
Coconut Oil 1 Ltr,908.7,5/12/2023,5,12,2023,135,Greater Colombo,Credit Sales-Con,122674.5
Coconut Oil 1 Ltr,910.2,5/13/2023,5,13,2023,159,Greater Colombo,Credit Sales-Con,144721.8
Coconut Oil 1 Ltr,911.7,5/14/2023,5,14,2023,126,Greater Colombo,Credit Sales-Con,114874.2
Coconut Oil 1 Ltr,913.2,5/15/2023,5,15,2023,139,Greater Colombo,Credit Sales-Con,126934.8
Coconut Oil 1 Ltr,914.7,5/16/2023,5,16,2023,104,Greater Colombo,Credit Sales-Con,95128.8
Coconut Oil 1 Ltr,916.2,5/17/2023,5,17,2023,118,Greater Colombo,Credit Sales-Con,108111.6
Coconut Oil 1 Ltr,917.7,5/18/2023,5,18,2023,140,Greater Colombo,Credit Sales-Con,128478
Coconut Oil 1 Ltr,919.2,5/19/2023,5,19,2023,143,Greater Colombo,Credit Sales-Con,131445.6
Coconut Oil 1 Ltr,920.7,5/20/2023,5,20,2023,120,Greater Colombo,Credit Sales-Con,110484
Coconut Oil 1 Ltr,922.2,5/21/2023,5,21,2023,124,Greater Colombo,Credit Sales-Con,114352.8
Coconut Oil 1 Ltr,923.7,5/22/2023,5,22,2023,96,Greater Colombo,Credit Sales-Con,88675.2
Coconut Oil 1 Ltr,925.2,5/23/2023,5,23,2023,119,Greater Colombo,Credit Sales-Con,110098.8
Coconut Oil 1 Ltr,926.7,5/24/2023,5,24,2023,144,Greater Colombo,Credit Sales-Con,133444.8
Coconut Oil 1 Ltr,928.2,5/25/2023,5,25,2023,137,Greater Colombo,Credit Sales-Con,127163.4
Coconut Oil 1 Ltr,929.7,5/26/2023,5,26,2023,136,Greater Colombo,Credit Sales-Con,126439.2
Coconut Oil 1 Ltr,931.2,5/27/2023,5,27,2023,127,Greater Colombo,Credit Sales-Con,118262.4
Coconut Oil 1 Ltr,932.7,5/28/2023,5,28,2023,126,Greater Colombo,Credit Sales-Con,117520.2
Coconut Oil 1 Ltr,934.2,5/29/2023,5,29,2023,113,Greater Colombo,Credit Sales-Con,105564.6
Coconut Oil 1 Ltr,935.7,5/30/2023,5,30,2023,140,Greater Colombo,Credit Sales-Con,130998
Coconut Oil 1 Ltr,937.2,5/31/2023,5,31,2023,134,Greater Colombo,Credit Sales-Con,125584.8
Coconut Oil 1 Ltr,938.7,6/1/2023,6,1,2023,133,Greater Colombo,Credit Sales-Con,124847.1
Coconut Oil 1 Ltr,940.2,6/2/2023,6,2,2023,113,Greater Colombo,Credit Sales-Con,106242.6
Coconut Oil 1 Ltr,941.7,6/3/2023,6,3,2023,80,Greater Colombo,Credit Sales-Con,75336
Coconut Oil 1 Ltr,943.2,6/4/2023,6,4,2023,145,Greater Colombo,Credit Sales-Con,136764
Coconut Oil 1 Ltr,944.7,6/5/2023,6,5,2023,114,Greater Colombo,Credit Sales-Con,107695.8
Coconut Oil 1 Ltr,946.2,6/6/2023,6,6,2023,106,Greater Colombo,Credit Sales-Con,100297.2
Coconut Oil 1 Ltr,947.7,6/7/2023,6,7,2023,137,Greater Colombo,Credit Sales-Con,129834.9
Coconut Oil 1 Ltr,949.2,6/8/2023,6,8,2023,115,Greater Colombo,Credit Sales-Con,109158
Coconut Oil 1 Ltr,950.7,6/9/2023,6,9,2023,144,Greater Colombo,Credit Sales-Con,136900.8
Coconut Oil 1 Ltr,952.2,6/10/2023,6,10,2023,135,Greater Colombo,Credit Sales-Con,128547
Coconut Oil 1 Ltr,953.7,6/11/2023,6,11,2023,137,Greater Colombo,Credit Sales-Con,130656.9
Coconut Oil 1 Ltr,955.2,6/12/2023,6,12,2023,96,Greater Colombo,Credit Sales-Con,91699.2
Coconut Oil 1 Ltr,956.7,6/13/2023,6,13,2023,147,Greater Colombo,Credit Sales-Con,140634.9
Coconut Oil 1 Ltr,958.2,6/14/2023,6,14,2023,128,Greater Colombo,Credit Sales-Con,122649.6
Coconut Oil 1 Ltr,959.7,6/15/2023,6,15,2023,116,Greater Colombo,Credit Sales-Con,111325.2
Coconut Oil 1 Ltr,961.2,6/16/2023,6,16,2023,126,Greater Colombo,Credit Sales-Con,121111.2
Coconut Oil 1 Ltr,961.4,6/17/2023,6,17,2023,88,Greater Colombo,Credit Sales-Con,84603.2
Coconut Oil 1 Ltr,960.9,6/18/2023,6,18,2023,131,Greater Colombo,Credit Sales-Con,125877.9
Coconut Oil 1 Ltr,960.4,6/19/2023,6,19,2023,103,Greater Colombo,Credit Sales-Con,98921.2
Coconut Oil 1 Ltr,959.9,6/20/2023,6,20,2023,96,Greater Colombo,Credit Sales-Con,92150.4
Coconut Oil 1 Ltr,959.4,6/21/2023,6,21,2023,93,Greater Colombo,Credit Sales-Con,89224.2
Coconut Oil 1 Ltr,958.9,6/22/2023,6,22,2023,145,Greater Colombo,Credit Sales-Con,139040.5
Coconut Oil 1 Ltr,958.4,6/23/2023,6,23,2023,111,Greater Colombo,Credit Sales-Con,106382.4
Coconut Oil 1 Ltr,957.9,6/24/2023,6,24,2023,154,Greater Colombo,Credit Sales-Con,147516.6
Coconut Oil 1 Ltr,957.4,6/25/2023,6,25,2023,112,Greater Colombo,Credit Sales-Con,107228.8
Coconut Oil 1 Ltr,956.9,6/26/2023,6,26,2023,89,Greater Colombo,Credit Sales-Con,85164.1
Coconut Oil 1 Ltr,956.4,6/27/2023,6,27,2023,101,Greater Colombo,Credit Sales-Con,96596.4
Coconut Oil 1 Ltr,955.9,6/28/2023,6,28,2023,148,Greater Colombo,Credit Sales-Con,141473.2
Coconut Oil 1 Ltr,955.4,6/29/2023,6,29,2023,120,Greater Colombo,Credit Sales-Con,114648
Coconut Oil 1 Ltr,954.9,6/30/2023,6,30,2023,112,Greater Colombo,Credit Sales-Con,106948.8
Coconut Oil 1 Ltr,954.4,7/1/2023,7,1,2023,120,Greater Colombo,Credit Sales-Con,114528
Coconut Oil 1 Ltr,953.9,7/2/2023,7,2,2023,127,Greater Colombo,Credit Sales-Con,121145.3
Coconut Oil 1 Ltr,953.4,7/3/2023,7,3,2023,139,Greater Colombo,Credit Sales-Con,132522.6
Coconut Oil 1 Ltr,952.9,7/4/2023,7,4,2023,146,Greater Colombo,Credit Sales-Con,139123.4
Coconut Oil 1 Ltr,952.4,7/5/2023,7,5,2023,110,Greater Colombo,Credit Sales-Con,104764
Coconut Oil 1 Ltr,951.9,7/6/2023,7,6,2023,90,Greater Colombo,Credit Sales-Con,85671
Coconut Oil 1 Ltr,951.4,7/7/2023,7,7,2023,109,Greater Colombo,Credit Sales-Con,103702.6
Coconut Oil 1 Ltr,950.9,7/8/2023,7,8,2023,122,Greater Colombo,Credit Sales-Con,116009.8
Coconut Oil 1 Ltr,950.4,7/9/2023,7,9,2023,98,Greater Colombo,Credit Sales-Con,93139.2
Coconut Oil 1 Ltr,949.9,7/10/2023,7,10,2023,98,Greater Colombo,Credit Sales-Con,93090.2
Coconut Oil 1 Ltr,949.4,7/11/2023,7,11,2023,124,Greater Colombo,Credit Sales-Con,117725.6
Coconut Oil 1 Ltr,948.9,7/12/2023,7,12,2023,116,Greater Colombo,Credit Sales-Con,110072.4
Coconut Oil 1 Ltr,948.4,7/13/2023,7,13,2023,117,Greater Colombo,Credit Sales-Con,110962.8
Coconut Oil 1 Ltr,947.9,7/14/2023,7,14,2023,102,Greater Colombo,Credit Sales-Con,96685.8
Coconut Oil 1 Ltr,947.4,7/15/2023,7,15,2023,112,Greater Colombo,Credit Sales-Con,106108.8
Coconut Oil 1 Ltr,946.9,7/16/2023,7,16,2023,98,Greater Colombo,Credit Sales-Con,92796.2
Coconut Oil 1 Ltr,946.4,7/17/2023,7,17,2023,135,Greater Colombo,Credit Sales-Con,127764
Coconut Oil 1 Ltr,945.9,7/18/2023,7,18,2023,138,Greater Colombo,Credit Sales-Con,130534.2
Coconut Oil 1 Ltr,945.4,7/19/2023,7,19,2023,80,Greater Colombo,Credit Sales-Con,75632
Coconut Oil 1 Ltr,944.9,7/20/2023,7,20,2023,98,Greater Colombo,Credit Sales-Con,92600.2
Coconut Oil 1 Ltr,944.4,7/21/2023,7,21,2023,87,Greater Colombo,Credit Sales-Con,82162.8
Coconut Oil 1 Ltr,943.9,7/22/2023,7,22,2023,104,Greater Colombo,Credit Sales-Con,98165.6
Coconut Oil 1 Ltr,943.4,7/23/2023,7,23,2023,115,Greater Colombo,Credit Sales-Con,108491
Coconut Oil 1 Ltr,942.9,7/24/2023,7,24,2023,88,Greater Colombo,Credit Sales-Con,82975.2
Coconut Oil 1 Ltr,942.4,7/25/2023,7,25,2023,98,Greater Colombo,Credit Sales-Con,92355.2
Coconut Oil 1 Ltr,941.9,7/26/2023,7,26,2023,97,Greater Colombo,Credit Sales-Con,91364.3
Coconut Oil 1 Ltr,941.4,7/27/2023,7,27,2023,121,Greater Colombo,Credit Sales-Con,113909.4
Coconut Oil 1 Ltr,940.9,7/28/2023,7,28,2023,118,Greater Colombo,Credit Sales-Con,111026.2
Coconut Oil 1 Ltr,940.4,7/29/2023,7,29,2023,102,Greater Colombo,Credit Sales-Con,95920.8
Coconut Oil 1 Ltr,939.9,7/30/2023,7,30,2023,120,Greater Colombo,Credit Sales-Con,112788
Coconut Oil 1 Ltr,939.4,7/31/2023,7,31,2023,106,Greater Colombo,Credit Sales-Con,99576.4
Coconut Oil 1 Ltr,938.9,8/1/2023,8,1,2023,84,Greater Colombo,Credit Sales-Con,78867.6
Coconut Oil 1 Ltr,938.4,8/2/2023,8,2,2023,116,Greater Colombo,Credit Sales-Con,108854.4
Coconut Oil 1 Ltr,937.9,8/3/2023,8,3,2023,110,Greater Colombo,Credit Sales-Con,103169
Coconut Oil 1 Ltr,937.4,8/4/2023,8,4,2023,68,Greater Colombo,Credit Sales-Con,63743.2
Coconut Oil 1 Ltr,936.9,8/5/2023,8,5,2023,102,Greater Colombo,Credit Sales-Con,95563.8
Coconut Oil 1 Ltr,936.4,8/6/2023,8,6,2023,102,Greater Colombo,Credit Sales-Con,95512.8
Coconut Oil 1 Ltr,935.9,8/7/2023,8,7,2023,70,Greater Colombo,Credit Sales-Con,65513
Coconut Oil 1 Ltr,935.4,8/8/2023,8,8,2023,102,Greater Colombo,Credit Sales-Con,95410.8
Coconut Oil 1 Ltr,934.9,8/9/2023,8,9,2023,113,Greater Colombo,Credit Sales-Con,105643.7
Coconut Oil 1 Ltr,934.4,8/10/2023,8,10,2023,71,Greater Colombo,Credit Sales-Con,66342.4
Coconut Oil 1 Ltr,933.9,8/11/2023,8,11,2023,74,Greater Colombo,Credit Sales-Con,69108.6
Coconut Oil 1 Ltr,933.4,8/12/2023,8,12,2023,105,Greater Colombo,Credit Sales-Con,98007
Coconut Oil 1 Ltr,932.9,8/13/2023,8,13,2023,93,Greater Colombo,Credit Sales-Con,86759.7
Coconut Oil 1 Ltr,932.4,8/14/2023,8,14,2023,98,Greater Colombo,Credit Sales-Con,91375.2
Coconut Oil 1 Ltr,931.9,8/15/2023,8,15,2023,94,Greater Colombo,Credit Sales-Con,87598.6
Coconut Oil 1 Ltr,931.4,8/16/2023,8,16,2023,95,Greater Colombo,Credit Sales-Con,88483
Coconut Oil 1 Ltr,930.9,8/17/2023,8,17,2023,68,Greater Colombo,Credit Sales-Con,63301.2
Coconut Oil 1 Ltr,930.4,8/18/2023,8,18,2023,106,Greater Colombo,Credit Sales-Con,98622.4
Coconut Oil 1 Ltr,929.9,8/19/2023,8,19,2023,108,Greater Colombo,Credit Sales-Con,100429.2
Coconut Oil 1 Ltr,929.4,8/20/2023,8,20,2023,85,Greater Colombo,Credit Sales-Con,78999
Coconut Oil 1 Ltr,928.9,8/21/2023,8,21,2023,88,Greater Colombo,Credit Sales-Con,81743.2
Coconut Oil 1 Ltr,928.4,8/22/2023,8,22,2023,64,Greater Colombo,Credit Sales-Con,59417.6
Coconut Oil 1 Ltr,927.9,8/23/2023,8,23,2023,97,Greater Colombo,Credit Sales-Con,90006.3
Coconut Oil 1 Ltr,927.4,8/24/2023,8,24,2023,98,Greater Colombo,Credit Sales-Con,90885.2
Coconut Oil 1 Ltr,926.9,8/25/2023,8,25,2023,88,Greater Colombo,Credit Sales-Con,81567.2
